0.25,0.17,0.27,0.21,0.26,0.21,0.24,0.25,0.23,0.28,0.29,0.21,0.29,0.26,0.27,0.24,0.26,0.32,0.24,0.38,0.22,0.45,0.29,0.32,0.32,0.37,0.00,0.00,0.00,0.00,0.26,0.17,0.00,0.00,0.27,0.17,0
0.26,0.17,0.28,0.20,0.26,0.21,0.25,0.24,0.24,0.27,0.30,0.20,0.30,0.25,0.27,0.23,0.27,0.31,0.25,0.38,0.22,0.45,0.30,0.31,0.33,0.37,0.00,0.00,0.00,0.00,0.26,0.16,0.00,0.00,0.27,0.16,0
0.26,0.17,0.29,0.20,0.27,0.20,0.26,0.24,0.26,0.27,0.31,0.20,0.31,0.24,0.28,0.23,0.28,0.31,0.26,0.37,0.23,0.45,0.31,0.31,0.34,0.37,0.00,0.00,0.00,0.00,0.27,0.16,0.00,0.00,0.28,0.16,0
0.27,0.16,0.29,0.20,0.27,0.20,0.27,0.24,0.26,0.27,0.31,0.20,0.31,0.24,0.29,0.22,0.29,0.31,0.26,0.37,0.24,0.44,0.31,0.31,0.35,0.38,0.00,0.00,0.00,0.00,0.27,0.16,0.00,0.00,0.29,0.16,0
0.28,0.17,0.30,0.20,0.29,0.20,0.27,0.24,0.27,0.27,0.32,0.20,0.32,0.24,0.29,0.22,0.29,0.31,0.27,0.36,0.26,0.45,0.32,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.16,0.00,0.00,0.29,0.16,0
0.11,0.13,0.09,0.17,0.11,0.17,0.13,0.23,0.15,0.28,0.08,0.17,0.00,0.00,0.00,0.00,0.12,0.27,0.17,0.31,0.17,0.35,0.10,0.28,0.12,0.37,0.14,0.45,0.11,0.12,0.00,0.00,0.10,0.13,0.00,0.00,1
0.12,0.14,0.10,0.19,0.12,0.19,0.13,0.23,0.16,0.27,0.09,0.19,0.00,0.00,0.00,0.00,0.12,0.29,0.13,0.37,0.15,0.45,0.10,0.29,0.13,0.37,0.15,0.46,0.12,0.13,0.00,0.00,0.10,0.14,0.00,0.00,1
0.30,0.19,0.32,0.22,0.31,0.22,0.30,0.26,0.29,0.28,0.34,0.21,0.34,0.26,0.31,0.24,0.31,0.32,0.29,0.38,0.31,0.45,0.34,0.32,0.37,0.39,0.38,0.44,0.00,0.00,0.31,0.17,0.00,0.00,0.32,0.17,1
0.31,0.19,0.33,0.22,0.31,0.22,0.30,0.26,0.29,0.28,0.35,0.22,0.34,0.26,0.31,0.24,0.32,0.32,0.30,0.38,0.31,0.45,0.34,0.32,0.37,0.38,0.38,0.42,0.00,0.00,0.31,0.17,0.00,0.00,0.32,0.19,1
0.31,0.19,0.33,0.22,0.31,0.22,0.31,0.25,0.29,0.27,0.35,0.22,0.35,0.27,0.32,0.25,0.32,0.32,0.31,0.38,0.31,0.44,0.35,0.32,0.36,0.37,0.38,0.42,0.00,0.00,0.31,0.19,0.00,0.00,0.32,0.19,1
0.31,0.19,0.34,0.22,0.32,0.22,0.31,0.25,0.30,0.26,0.35,0.22,0.36,0.27,0.33,0.27,0.32,0.33,0.31,0.39,0.31,0.44,0.35,0.33,0.37,0.38,0.38,0.42,0.00,0.00,0.32,0.19,0.00,0.00,0.33,0.19,1
