0.23,0.20,0.21,0.22,0.20,0.21,0.20,0.25,0.21,0.24,0.22,0.22,0.23,0.25,0.23,0.27,0.20,0.28,0.18,0.32,0.18,0.35,0.21,0.28,0.23,0.31,0.24,0.36,0.22,0.20,0.00,0.00,0.21,0.20,0.00,0.00,0
0.22,0.20,0.21,0.22,0.20,0.21,0.19,0.24,0.21,0.24,0.22,0.22,0.23,0.24,0.23,0.26,0.19,0.28,0.17,0.32,0.17,0.35,0.21,0.28,0.22,0.31,0.24,0.36,0.22,0.20,0.00,0.00,0.21,0.20,0.00,0.00,0
0.33,0.17,0.34,0.21,0.35,0.21,0.36,0.23,0.00,0.00,0.33,0.20,0.32,0.23,0.30,0.25,0.33,0.27,0.32,0.32,0.31,0.36,0.32,0.26,0.29,0.27,0.30,0.32,0.00,0.00,0.33,0.17,0.00,0.00,0.34,0.17,0
0.32,0.17,0.34,0.21,0.35,0.21,0.00,0.00,0.00,0.00,0.32,0.21,0.31,0.24,0.29,0.26,0.32,0.27,0.32,0.32,0.31,0.37,0.32,0.26,0.32,0.32,0.31,0.36,0.00,0.00,0.33,0.17,0.00,0.00,0.34,0.19,1
0.21,0.20,0.19,0.22,0.18,0.22,0.18,0.25,0.20,0.24,0.20,0.22,0.21,0.24,0.21,0.26,0.18,0.27,0.17,0.31,0.15,0.34,0.20,0.27,0.21,0.31,0.21,0.36,0.20,0.20,0.00,0.00,0.20,0.20,0.00,0.00,1
0.20,0.21,0.19,0.22,0.18,0.22,0.18,0.26,0.19,0.24,0.20,0.22,0.21,0.24,0.21,0.26,0.18,0.28,0.17,0.32,0.15,0.34,0.20,0.28,0.21,0.32,0.20,0.36,0.20,0.20,0.00,0.00,0.19,0.20,0.00,0.00,1
0.20,0.21,0.18,0.22,0.17,0.22,0.17,0.26,0.19,0.24,0.20,0.22,0.20,0.24,0.21,0.26,0.17,0.28,0.17,0.31,0.15,0.34,0.19,0.28,0.20,0.32,0.19,0.35,0.20,0.21,0.00,0.00,0.19,0.21,0.00,0.00,1
0.31,0.20,0.32,0.22,0.33,0.22,0.00,0.00,0.00,0.00,0.31,0.22,0.29,0.25,0.25,0.24,0.31,0.28,0.30,0.33,0.29,0.38,0.31,0.28,0.30,0.33,0.29,0.37,0.00,0.00,0.31,0.19,0.00,0.00,0.32,0.20,1
0.31,0.20,0.32,0.22,0.33,0.22,0.00,0.00,0.00,0.00,0.31,0.22,0.29,0.25,0.28,0.25,0.31,0.28,0.30,0.33,0.29,0.37,0.29,0.27,0.27,0.25,0.24,0.25,0.00,0.00,0.31,0.19,0.00,0.00,0.32,0.20,1
0.19,0.21,0.18,0.22,0.17,0.22,0.16,0.26,0.17,0.27,0.19,0.22,0.20,0.24,0.21,0.26,0.17,0.27,0.16,0.32,0.15,0.35,0.18,0.28,0.18,0.32,0.18,0.35,0.19,0.20,0.00,0.00,0.18,0.20,0.00,0.00,1
0.19,0.20,0.18,0.22,0.17,0.22,0.16,0.24,0.16,0.27,0.19,0.22,0.20,0.25,0.19,0.25,0.17,0.27,0.17,0.31,0.15,0.35,0.18,0.27,0.19,0.32,0.19,0.35,0.18,0.20,0.00,0.00,0.18,0.20,0.00,0.00,1
0.31,0.19,0.31,0.22,0.32,0.22,0.00,0.00,0.00,0.00,0.30,0.22,0.29,0.25,0.27,0.26,0.31,0.28,0.29,0.33,0.29,0.37,0.29,0.27,0.26,0.27,0.25,0.33,0.00,0.00,0.31,0.19,0.00,0.00,0.31,0.19,1
0.17,0.19,0.18,0.21,0.17,0.21,0.16,0.23,0.15,0.24,0.19,0.22,0.19,0.25,0.17,0.25,0.17,0.26,0.16,0.31,0.15,0.35,0.19,0.27,0.18,0.32,0.19,0.35,0.00,0.00,0.17,0.19,0.00,0.00,0.18,0.19,0
0.30,0.19,0.31,0.22,0.32,0.22,0.32,0.24,0.00,0.00,0.29,0.21,0.28,0.24,0.27,0.27,0.30,0.28,0.29,0.33,0.29,0.37,0.28,0.27,0.26,0.31,0.26,0.37,0.00,0.00,0.30,0.19,0.00,0.00,0.31,0.19,0
0.00,0.00,0.30,0.22,0.31,0.22,0.32,0.25,0.00,0.00,0.29,0.21,0.28,0.24,0.27,0.27,0.29,0.28,0.29,0.33,0.29,0.37,0.28,0.27,0.27,0.31,0.26,0.36,0.00,0.00,0.00,0.00,0.31,0.19,0.30,0.19,0
0.29,0.19,0.30,0.22,0.31,0.22,0.31,0.25,0.00,0.00,0.29,0.21,0.27,0.25,0.26,0.27,0.29,0.28,0.29,0.33,0.29,0.37,0.27,0.28,0.27,0.32,0.26,0.37,0.00,0.00,0.29,0.19,0.00,0.00,0.30,0.19,0
0.29,0.19,0.29,0.22,0.31,0.22,0.31,0.25,0.31,0.25,0.28,0.21,0.27,0.24,0.26,0.28,0.29,0.28,0.30,0.33,0.29,0.37,0.27,0.27,0.27,0.32,0.26,0.37,0.00,0.00,0.29,0.19,0.00,0.00,0.29,0.19,0
0.29,0.19,0.29,0.22,0.31,0.22,0.31,0.25,0.30,0.26,0.28,0.21,0.27,0.24,0.26,0.28,0.29,0.28,0.30,0.33,0.29,0.37,0.27,0.27,0.27,0.32,0.26,0.36,0.00,0.00,0.29,0.19,0.00,0.00,0.29,0.19,0
0.18,0.15,0.18,0.19,0.19,0.19,0.20,0.22,0.21,0.23,0.17,0.20,0.17,0.21,0.00,0.00,0.19,0.25,0.20,0.27,0.21,0.32,0.18,0.26,0.18,0.29,0.18,0.34,0.18,0.15,0.00,0.00,0.18,0.16,0.00,0.00,0
0.19,0.15,0.18,0.19,0.19,0.19,0.20,0.22,0.22,0.23,0.17,0.19,0.00,0.00,0.00,0.00,0.19,0.25,0.21,0.27,0.21,0.32,0.18,0.25,0.18,0.29,0.18,0.34,0.18,0.15,0.00,0.00,0.18,0.16,0.00,0.00,0
0.00,0.00,0.29,0.21,0.31,0.21,0.31,0.24,0.00,0.00,0.27,0.21,0.27,0.24,0.26,0.27,0.29,0.27,0.30,0.33,0.30,0.37,0.27,0.27,0.27,0.33,0.26,0.37,0.00,0.00,0.00,0.00,0.30,0.19,0.29,0.17,0
