0.31,0.19,0.32,0.22,0.32,0.21,0.30,0.22,0.29,0.22,0.33,0.22,0.32,0.26,0.32,0.29,0.31,0.28,0.31,0.34,0.31,0.38,0.32,0.28,0.32,0.34,0.32,0.39,0.00,0.00,0.32,0.19,0.00,0.00,0.32,0.19,0
0.31,0.19,0.32,0.22,0.31,0.21,0.30,0.22,0.29,0.22,0.33,0.22,0.32,0.26,0.32,0.29,0.31,0.28,0.31,0.34,0.31,0.38,0.32,0.28,0.32,0.34,0.32,0.39,0.00,0.00,0.32,0.19,0.00,0.00,0.32,0.19,0
0.31,0.19,0.32,0.22,0.31,0.21,0.30,0.22,0.29,0.22,0.33,0.22,0.32,0.26,0.32,0.31,0.31,0.28,0.31,0.34,0.31,0.38,0.32,0.28,0.32,0.34,0.32,0.39,0.00,0.00,0.32,0.19,0.00,0.00,0.32,0.19,0
0.31,0.19,0.32,0.22,0.31,0.21,0.30,0.22,0.29,0.22,0.33,0.22,0.33,0.26,0.32,0.31,0.31,0.28,0.31,0.34,0.31,0.38,0.32,0.28,0.32,0.34,0.32,0.39,0.00,0.00,0.32,0.19,0.00,0.00,0.32,0.19,0
0.31,0.19,0.32,0.22,0.31,0.21,0.30,0.22,0.29,0.22,0.33,0.22,0.32,0.26,0.32,0.31,0.31,0.28,0.31,0.33,0.31,0.38,0.32,0.28,0.32,0.34,0.32,0.39,0.00,0.00,0.32,0.19,0.00,0.00,0.32,0.19,0
0.21,0.20,0.20,0.23,0.19,0.23,0.18,0.26,0.19,0.27,0.21,0.22,0.23,0.24,0.23,0.25,0.20,0.29,0.20,0.34,0.20,0.38,0.22,0.28,0.23,0.33,0.23,0.38,0.21,0.20,0.00,0.00,0.20,0.21,0.00,0.00,0
0.21,0.20,0.20,0.23,0.19,0.23,0.18,0.26,0.18,0.27,0.21,0.23,0.23,0.24,0.23,0.25,0.20,0.29,0.20,0.34,0.20,0.38,0.22,0.28,0.23,0.33,0.23,0.38,0.21,0.20,0.00,0.00,0.20,0.21,0.00,0.00,0
0.31,0.19,0.32,0.22,0.31,0.21,0.30,0.22,0.29,0.22,0.33,0.22,0.32,0.26,0.32,0.31,0.31,0.28,0.31,0.33,0.31,0.37,0.32,0.28,0.32,0.34,0.32,0.39,0.00,0.00,0.32,0.19,0.00,0.00,0.32,0.19,0
0.20,0.21,0.20,0.23,0.18,0.24,0.18,0.26,0.18,0.27,0.21,0.23,0.23,0.24,0.24,0.25,0.20,0.29,0.20,0.35,0.20,0.39,0.22,0.28,0.23,0.34,0.23,0.38,0.20,0.20,0.20,0.20,0.20,0.21,0.00,0.00,0
0.20,0.21,0.20,0.23,0.18,0.24,0.17,0.25,0.17,0.27,0.21,0.23,0.23,0.24,0.24,0.26,0.20,0.29,0.20,0.35,0.20,0.39,0.22,0.29,0.23,0.34,0.24,0.38,0.20,0.21,0.00,0.00,0.19,0.21,0.00,0.00,0
0.31,0.19,0.32,0.22,0.31,0.21,0.30,0.22,0.29,0.22,0.33,0.22,0.32,0.26,0.32,0.31,0.31,0.28,0.31,0.34,0.31,0.37,0.32,0.28,0.32,0.34,0.32,0.39,0.00,0.00,0.32,0.19,0.00,0.00,0.32,0.19,0
