0.25,0.09,0.22,0.17,0.19,0.19,0.21,0.28,0.25,0.21,0.25,0.15,0.00,0.00,0.00,0.00,0.23,0.38,0.00,0.00,0.00,0.00,0.27,0.36,0.00,0.00,0.00,0.00,0.24,0.07,0.00,0.00,0.23,0.09,0.00,0.00,0.49,0.13,0.49,0.20,0.46,0.20,0.45,0.33,0.45,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.11,0.49,0.11,0.00,0.00,0.00,0.00,0
0.26,0.09,0.23,0.17,0.20,0.19,0.20,0.28,0.24,0.22,0.26,0.16,0.00,0.00,0.00,0.00,0.23,0.38,0.00,0.00,0.00,0.00,0.27,0.36,0.00,0.00,0.00,0.00,0.25,0.08,0.00,0.00,0.23,0.09,0.00,0.00,0.48,0.12,0.49,0.19,0.46,0.19,0.44,0.32,0.44,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.11,0.49,0.11,0.00,0.00,0.00,0.00,0
0.48,0.11,0.49,0.19,0.45,0.17,0.44,0.28,0.43,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.37,0.45,0.48,0.00,0.00,0.49,0.36,0.00,0.00,0.00,0.00,0.48,0.10,0.49,0.10,0.00,0.00,0.00,0.00,0.26,0.09,0.23,0.17,0.20,0.17,0.20,0.28,0.24,0.22,0.26,0.16,0.00,0.00,0.00,0.00,0.23,0.38,0.00,0.00,0.00,0.00,0.27,0.36,0.00,0.00,0.00,0.00,0.26,0.08,0.00,0.00,0.23,0.09,0.00,0.00,0
0.26,0.09,0.23,0.17,0.20,0.19,0.20,0.28,0.24,0.21,0.26,0.17,0.00,0.00,0.00,0.00,0.23,0.38,0.00,0.00,0.00,0.00,0.27,0.37,0.00,0.00,0.00,0.00,0.26,0.08,0.00,0.00,0.24,0.09,0.00,0.00,0.48,0.10,0.49,0.15,0.46,0.15,0.43,0.25,0.42,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.09,0.48,0.09,0.00,0.00,0.49,0.09,0
0.47,0.09,0.48,0.15,0.45,0.14,0.43,0.22,0.41,0.27,0.49,0.15,0.49,0.23,0.45,0.17,0.45,0.32,0.44,0.42,0.00,0.00,0.49,0.32,0.00,0.00,0.00,0.00,0.46,0.08,0.48,0.08,0.00,0.00,0.49,0.08,0.27,0.10,0.23,0.19,0.20,0.19,0.20,0.29,0.24,0.21,0.27,0.17,0.00,0.00,0.00,0.00,0.23,0.38,0.00,0.00,0.00,0.00,0.28,0.38,0.00,0.00,0.00,0.00,0.26,0.09,0.00,0.00,0.24,0.10,0.00,0.00,0
0.46,0.08,0.48,0.14,0.45,0.14,0.43,0.22,0.40,0.26,0.49,0.14,0.48,0.23,0.44,0.19,0.44,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.07,0.47,0.07,0.00,0.00,0.49,0.08,0.27,0.11,0.24,0.19,0.21,0.20,0.21,0.31,0.24,0.22,0.27,0.19,0.00,0.00,0.00,0.00,0.23,0.39,0.00,0.00,0.00,0.00,0.28,0.39,0.00,0.00,0.00,0.00,0.27,0.10,0.00,0.00,0.24,0.11,0.00,0.00,0
0.46,0.08,0.47,0.14,0.46,0.14,0.44,0.21,0.40,0.24,0.49,0.15,0.48,0.23,0.43,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.07,0.46,0.07,0.00,0.00,0.48,0.08,0.27,0.11,0.24,0.19,0.21,0.19,0.21,0.29,0.25,0.22,0.27,0.19,0.00,0.00,0.00,0.00,0.23,0.39,0.00,0.00,0.00,0.00,0.28,0.40,0.00,0.00,0.00,0.00,0.27,0.10,0.00,0.00,0.25,0.11,0.00,0.00,0
0.45,0.08,0.46,0.14,0.45,0.14,0.43,0.21,0.39,0.22,0.48,0.14,0.46,0.22,0.43,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.07,0.46,0.07,0.00,0.00,0.48,0.08,0.28,0.11,0.25,0.19,0.21,0.20,0.21,0.31,0.25,0.22,0.28,0.19,0.00,0.00,0.00,0.00,0.23,0.39,0.00,0.00,0.00,0.00,0.28,0.40,0.00,0.00,0.00,0.00,0.27,0.10,0.00,0.00,0.26,0.11,0.00,0.00,0
0.29,0.10,0.25,0.19,0.22,0.19,0.22,0.29,0.26,0.22,0.28,0.19,0.00,0.00,0.00,0.00,0.23,0.39,0.00,0.00,0.00,0.00,0.28,0.39,0.00,0.00,0.00,0.00,0.28,0.09,0.00,0.00,0.26,0.11,0.00,0.00,0.45,0.08,0.46,0.14,0.46,0.14,0.00,0.00,0.00,0.00,0.47,0.14,0.45,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.07,0.45,0.07,0.00,0.00,0.47,0.08,2
0.29,0.10,0.25,0.19,0.22,0.19,0.23,0.28,0.26,0.21,0.28,0.17,0.00,0.00,0.00,0.00,0.23,0.38,0.00,0.00,0.00,0.00,0.28,0.38,0.00,0.00,0.00,0.00,0.28,0.09,0.00,0.00,0.26,0.10,0.00,0.00,0.44,0.09,0.46,0.14,0.47,0.14,0.00,0.00,0.00,0.00,0.46,0.14,0.45,0.22,0.45,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.29,0.00,0.00,0.00,0.00,0.44,0.08,0.45,0.08,0.00,0.00,0.46,0.09,2
