0.14,0.13,0.12,0.16,0.09,0.15,0.09,0.22,0.12,0.19,0.13,0.16,0.14,0.23,0.15,0.26,0.09,0.28,0.06,0.36,0.03,0.42,0.12,0.28,0.15,0.34,0.15,0.44,0.13,0.12,0.00,0.00,0.12,0.13,0.00,0.00,0.34,0.10,0.36,0.13,0.38,0.14,0.00,0.00,0.00,0.00,0.34,0.13,0.31,0.17,0.27,0.23,0.35,0.26,0.32,0.35,0.31,0.44,0.33,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.09,0.00,0.00,0.35,0.09,2
0.13,0.13,0.11,0.16,0.09,0.16,0.09,0.22,0.12,0.20,0.13,0.16,0.14,0.23,0.15,0.26,0.09,0.28,0.06,0.37,0.02,0.42,0.12,0.28,0.15,0.34,0.14,0.44,0.13,0.13,0.00,0.00,0.12,0.13,0.00,0.00,0.34,0.10,0.36,0.14,0.38,0.14,0.00,0.00,0.00,0.00,0.34,0.13,0.31,0.19,0.27,0.23,0.35,0.26,0.32,0.35,0.30,0.45,0.33,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.09,0.00,0.00,0.35,0.09,2
0.13,0.14,0.11,0.17,0.09,0.16,0.09,0.22,0.12,0.20,0.13,0.17,0.14,0.23,0.15,0.26,0.09,0.29,0.06,0.36,0.03,0.42,0.12,0.29,0.14,0.35,0.13,0.44,0.13,0.13,0.00,0.00,0.12,0.13,0.00,0.00,0.34,0.10,0.36,0.14,0.37,0.15,0.00,0.00,0.00,0.00,0.34,0.14,0.31,0.19,0.27,0.23,0.34,0.28,0.32,0.37,0.30,0.46,0.32,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.10,0.00,0.00,0.35,0.10,2
0.13,0.14,0.10,0.17,0.09,0.17,0.09,0.23,0.12,0.20,0.12,0.17,0.13,0.23,0.15,0.26,0.09,0.29,0.06,0.35,0.03,0.42,0.12,0.29,0.14,0.35,0.12,0.42,0.13,0.13,0.00,0.00,0.12,0.13,0.00,0.00,0.34,0.11,0.35,0.14,0.37,0.14,0.00,0.00,0.00,0.00,0.34,0.14,0.31,0.19,0.27,0.23,0.34,0.28,0.32,0.37,0.30,0.46,0.32,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.10,0.00,0.00,0.35,0.10,2
0.13,0.14,0.10,0.17,0.09,0.17,0.09,0.23,0.12,0.21,0.12,0.17,0.13,0.23,0.15,0.26,0.09,0.29,0.06,0.37,0.03,0.42,0.12,0.31,0.13,0.36,0.12,0.42,0.13,0.14,0.00,0.00,0.11,0.14,0.00,0.00,0.33,0.11,0.35,0.15,0.37,0.15,0.00,0.00,0.00,0.00,0.34,0.14,0.31,0.19,0.27,0.23,0.34,0.28,0.32,0.37,0.30,0.46,0.31,0.27,0.31,0.36,0.31,0.44,0.00,0.00,0.34,0.10,0.00,0.00,0.34,0.11,2
0.13,0.14,0.10,0.17,0.09,0.17,0.08,0.23,0.11,0.22,0.12,0.19,0.13,0.23,0.15,0.25,0.09,0.31,0.06,0.37,0.03,0.42,0.12,0.31,0.13,0.37,0.11,0.41,0.12,0.14,0.00,0.00,0.11,0.14,0.00,0.00,0.33,0.11,0.35,0.15,0.37,0.15,0.00,0.00,0.00,0.00,0.34,0.15,0.31,0.20,0.27,0.24,0.34,0.28,0.32,0.36,0.31,0.45,0.31,0.27,0.31,0.36,0.31,0.45,0.00,0.00,0.34,0.10,0.00,0.00,0.34,0.11,2
0.13,0.14,0.10,0.17,0.09,0.17,0.07,0.23,0.11,0.23,0.12,0.19,0.13,0.23,0.15,0.25,0.09,0.31,0.06,0.35,0.03,0.42,0.12,0.31,0.13,0.37,0.11,0.42,0.12,0.14,0.00,0.00,0.11,0.14,0.00,0.00,0.33,0.11,0.35,0.15,0.37,0.15,0.00,0.00,0.00,0.00,0.34,0.15,0.31,0.20,0.00,0.00,0.34,0.28,0.32,0.36,0.31,0.45,0.31,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.10,0.00,0.00,0.34,0.11,2
0.33,0.11,0.35,0.15,0.37,0.15,0.00,0.00,0.00,0.00,0.34,0.14,0.31,0.20,0.28,0.23,0.34,0.27,0.32,0.36,0.31,0.46,0.31,0.26,0.31,0.36,0.00,0.00,0.00,0.00,0.33,0.10,0.00,0.00,0.34,0.11,0.13,0.14,0.10,0.19,0.09,0.17,0.07,0.23,0.10,0.24,0.12,0.19,0.13,0.22,0.15,0.24,0.09,0.29,0.06,0.36,0.04,0.42,0.12,0.31,0.12,0.37,0.12,0.44,0.12,0.14,0.00,0.00,0.11,0.14,0.00,0.00,2
0.33,0.11,0.35,0.15,0.37,0.15,0.37,0.22,0.00,0.00,0.34,0.14,0.31,0.20,0.21,0.26,0.34,0.27,0.32,0.37,0.31,0.46,0.31,0.26,0.31,0.36,0.00,0.00,0.00,0.00,0.33,0.10,0.00,0.00,0.34,0.10,0.13,0.14,0.10,0.19,0.08,0.17,0.07,0.23,0.09,0.25,0.12,0.19,0.13,0.22,0.15,0.24,0.09,0.29,0.06,0.36,0.04,0.42,0.12,0.31,0.12,0.37,0.12,0.42,0.12,0.14,0.00,0.00,0.11,0.14,0.00,0.00,2
0.12,0.14,0.10,0.17,0.09,0.17,0.07,0.22,0.07,0.25,0.13,0.17,0.15,0.23,0.14,0.23,0.09,0.29,0.06,0.36,0.04,0.44,0.12,0.29,0.12,0.36,0.12,0.42,0.12,0.13,0.00,0.00,0.10,0.13,0.00,0.00,0.33,0.11,0.35,0.15,0.37,0.16,0.37,0.23,0.00,0.00,0.33,0.14,0.31,0.19,0.27,0.24,0.33,0.27,0.32,0.36,0.31,0.46,0.31,0.25,0.25,0.25,0.22,0.31,0.00,0.00,0.33,0.10,0.00,0.00,0.34,0.10,2
