0.15,0.10,0.14,0.14,0.13,0.14,0.11,0.16,0.14,0.17,0.15,0.14,0.00,0.00,0.00,0.00,0.15,0.26,0.16,0.35,0.16,0.45,0.16,0.26,0.17,0.34,0.12,0.38,0.15,0.10,0.00,0.00,0.14,0.11,0.00,0.00,0.32,0.13,0.34,0.16,0.36,0.17,0.00,0.00,0.00,0.00,0.32,0.16,0.31,0.23,0.29,0.26,0.36,0.29,0.35,0.38,0.36,0.45,0.33,0.29,0.29,0.37,0.27,0.45,0.00,0.00,0.32,0.12,0.00,0.00,0.33,0.13,0
0.15,0.10,0.14,0.14,0.13,0.14,0.11,0.16,0.14,0.17,0.16,0.15,0.00,0.00,0.00,0.00,0.15,0.26,0.16,0.35,0.16,0.45,0.16,0.26,0.16,0.35,0.12,0.38,0.15,0.09,0.00,0.00,0.14,0.10,0.00,0.00,0.32,0.13,0.34,0.16,0.36,0.16,0.00,0.00,0.00,0.00,0.32,0.16,0.31,0.23,0.29,0.26,0.36,0.29,0.35,0.37,0.36,0.45,0.33,0.28,0.29,0.37,0.27,0.45,0.00,0.00,0.32,0.12,0.00,0.00,0.33,0.13,0
0.32,0.13,0.35,0.16,0.37,0.17,0.00,0.00,0.00,0.00,0.33,0.16,0.32,0.22,0.30,0.25,0.36,0.29,0.35,0.38,0.36,0.45,0.33,0.28,0.29,0.37,0.27,0.45,0.00,0.00,0.32,0.12,0.00,0.00,0.33,0.13,0.15,0.10,0.14,0.14,0.13,0.13,0.11,0.17,0.15,0.16,0.16,0.15,0.17,0.20,0.19,0.17,0.14,0.26,0.16,0.35,0.16,0.45,0.16,0.26,0.18,0.34,0.13,0.37,0.15,0.09,0.00,0.00,0.14,0.10,0.00,0.00,0
0.32,0.13,0.35,0.16,0.36,0.16,0.00,0.00,0.00,0.00,0.33,0.16,0.32,0.22,0.30,0.25,0.36,0.28,0.35,0.37,0.36,0.45,0.34,0.27,0.29,0.36,0.27,0.45,0.00,0.00,0.32,0.12,0.00,0.00,0.33,0.12,0.15,0.10,0.14,0.14,0.13,0.13,0.11,0.17,0.15,0.16,0.16,0.14,0.17,0.20,0.00,0.00,0.15,0.26,0.16,0.35,0.16,0.45,0.17,0.25,0.18,0.33,0.14,0.37,0.15,0.09,0.00,0.00,0.14,0.10,0.00,0.00,0
0.32,0.12,0.35,0.16,0.36,0.16,0.00,0.00,0.00,0.00,0.34,0.15,0.33,0.21,0.31,0.25,0.36,0.28,0.35,0.38,0.36,0.45,0.34,0.27,0.29,0.37,0.27,0.45,0.00,0.00,0.32,0.12,0.00,0.00,0.34,0.12,0.15,0.10,0.14,0.14,0.13,0.13,0.11,0.17,0.15,0.16,0.16,0.14,0.17,0.20,0.20,0.19,0.15,0.25,0.16,0.35,0.15,0.45,0.17,0.25,0.20,0.32,0.14,0.36,0.15,0.09,0.00,0.00,0.14,0.10,0.00,0.00,0
0.15,0.10,0.14,0.14,0.13,0.13,0.11,0.17,0.15,0.16,0.16,0.14,0.17,0.20,0.20,0.20,0.15,0.25,0.16,0.35,0.15,0.45,0.17,0.25,0.20,0.32,0.15,0.36,0.15,0.09,0.00,0.00,0.14,0.10,0.00,0.00,0.32,0.12,0.35,0.15,0.36,0.16,0.00,0.00,0.00,0.00,0.34,0.15,0.34,0.21,0.31,0.24,0.37,0.28,0.35,0.37,0.36,0.45,0.34,0.27,0.30,0.36,0.27,0.45,0.00,0.00,0.32,0.12,0.00,0.00,0.34,0.12,0
0.15,0.10,0.14,0.13,0.13,0.13,0.12,0.17,0.15,0.16,0.16,0.14,0.17,0.20,0.20,0.20,0.15,0.25,0.16,0.35,0.15,0.45,0.17,0.25,0.20,0.31,0.16,0.36,0.15,0.09,0.00,0.00,0.14,0.10,0.00,0.00,0.32,0.12,0.35,0.15,0.35,0.15,0.00,0.00,0.00,0.00,0.34,0.15,0.34,0.20,0.32,0.24,0.37,0.28,0.35,0.37,0.36,0.45,0.34,0.27,0.30,0.36,0.27,0.44,0.00,0.00,0.32,0.11,0.00,0.00,0.34,0.12,0
0.15,0.09,0.14,0.13,0.13,0.13,0.12,0.17,0.15,0.16,0.16,0.14,0.17,0.20,0.20,0.21,0.15,0.25,0.15,0.35,0.15,0.45,0.17,0.25,0.21,0.31,0.00,0.00,0.15,0.09,0.00,0.00,0.14,0.09,0.00,0.00,0.32,0.12,0.35,0.15,0.35,0.15,0.34,0.20,0.32,0.21,0.34,0.15,0.34,0.20,0.32,0.23,0.37,0.27,0.35,0.37,0.36,0.45,0.35,0.27,0.31,0.35,0.27,0.44,0.00,0.00,0.32,0.11,0.00,0.00,0.34,0.12,0
0.15,0.09,0.14,0.13,0.13,0.13,0.12,0.17,0.15,0.16,0.16,0.14,0.17,0.19,0.20,0.21,0.15,0.25,0.15,0.35,0.15,0.45,0.17,0.25,0.21,0.29,0.17,0.36,0.15,0.09,0.00,0.00,0.14,0.09,0.00,0.00,0.32,0.12,0.35,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.15,0.34,0.20,0.32,0.23,0.37,0.28,0.35,0.37,0.36,0.45,0.35,0.27,0.31,0.36,0.27,0.44,0.00,0.00,0.32,0.11,0.00,0.00,0.34,0.11,0
0.16,0.09,0.14,0.13,0.13,0.13,0.12,0.17,0.15,0.16,0.16,0.14,0.17,0.20,0.20,0.22,0.15,0.25,0.16,0.35,0.15,0.45,0.17,0.25,0.21,0.29,0.17,0.35,0.15,0.09,0.00,0.00,0.14,0.09,0.00,0.00,0.32,0.12,0.34,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.14,0.35,0.20,0.32,0.23,0.37,0.28,0.35,0.38,0.36,0.45,0.35,0.27,0.31,0.35,0.28,0.44,0.00,0.00,0.32,0.11,0.00,0.00,0.34,0.11,0
